attention,meditation,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma,label,delta_mean,delta_std,delta_max,delta_min,delta_p2p,theta_mean,theta_std,theta_max,theta_min,theta_p2p,low_alpha_mean,low_alpha_std,low_alpha_max,low_alpha_min,low_alpha_p2p,high_alpha_mean,high_alpha_std,high_alpha_max,high_alpha_min,high_alpha_p2p,low_beta_mean,low_beta_std,low_beta_max,low_beta_min,low_beta_p2p,high_beta_mean,high_beta_std,high_beta_max,high_beta_min,high_beta_p2p,low_gamma_mean,low_gamma_std,low_gamma_max,low_gamma_min,low_gamma_p2p,mid_gamma_mean,mid_gamma_std,mid_gamma_max,mid_gamma_min,mid_gamma_p2p
47,50,29477,275595,2461,85308,1115,40404,1024,198053,N,177421.66666666666,182838.8662657186,381833.0,29477.0,352356.0,133853.66666666666,130274.82903974218,275595.0,19353.0,256242.0,2373.0,192.70962612223576,2506.0,2152.0,354.0,74461.0,13221.125859772723,85308.0,59734.0,25574.0,1058.3333333333333,257.7156055294234,1283.0,777.0,506.0,42968.0,2913.9905627840108,46137.0,40404.0,5733.0,1010.3333333333334,259.7697698604578,1263.0,744.0,519.0,200091.0,6874.432267462062,207754.0,194466.0,13288.0
47,50,37734,327209,762,81572,550,50022,2436,190295,N,62722.0,50599.96273714082,120955.0,29477.0,91478.0,207385.66666666666,164873.32728289926,327209.0,19353.0,307856.0,1791.6666666666667,905.0029465883349,2461.0,762.0,1699.0,75538.0,13813.552620522762,85308.0,59734.0,25574.0,814.0,284.31144894299393,1115.0,550.0,565.0,44263.0,5082.713940405684,50022.0,40404.0,9618.0,1574.3333333333333,755.7329775346279,2436.0,1024.0,1412.0,194271.33333333334,3882.66175880124,198053.0,190295.0,7758.0
29,37,244772,1013315,2822,356432,3516,158178,3346,793008,N,103994.33333333333,121986.91768519014,244772.0,29477.0,215295.0,538706.3333333334,411832.54012442223,1013315.0,275595.0,737720.0,2015.0,1100.039544743829,2822.0,762.0,2060.0,174437.33333333334,157623.07396232733,356432.0,81572.0,274860.0,1727.0,1574.864121122855,3516.0,550.0,2966.0,82868.0,65397.42774758037,158178.0,40404.0,117774.0,2268.6666666666665,1170.0091167736061,3346.0,1024.0,2322.0,393785.3333333333,345758.7306581473,793008.0,190295.0,602713.0
29,37,787644,792830,7375,376628,1397,195882,2677,834100,N,356716.6666666667,387285.37065235665,787644.0,37734.0,749910.0,711118.0,350275.6043703307,1013315.0,327209.0,686106.0,3653.0,3383.9123806623647,7375.0,762.0,6613.0,271544.0,164830.18592478745,376628.0,81572.0,295056.0,1821.0,1527.7830343344117,3516.0,550.0,2966.0,134694.0,75712.67127766655,195882.0,50022.0,145860.0,2819.6666666666665,471.47675799911195,3346.0,2436.0,910.0,605801.0,360424.8397974256,834100.0,190295.0,643805.0
41,41,477833,70783,4437,253644,4584,180934,2376,810678,N,503416.3333333333,272338.7271475234,787644.0,244772.0,542872.0,625642.6666666666,493006.43614088226,1013315.0,70783.0,942532.0,4878.0,2308.3138868013384,7375.0,2822.0,4553.0,328901.3333333333,65952.40154333532,376628.0,253644.0,122984.0,3165.6666666666665,1622.1258685235844,4584.0,1397.0,3187.0,178331.33333333334,18986.26633473068,195882.0,158178.0,37704.0,2799.6666666666665,496.4980698183561,3346.0,2376.0,970.0,812595.3333333334,20612.98720062771,834100.0,793008.0,41092.0
41,41,57784,203525,1398,97010,1007,44539,403,207131,N,441087.0,366314.90044359356,787644.0,57784.0,729860.0,355712.6666666667,384329.00224460533,792830.0,70783.0,722047.0,4403.333333333333,2988.642222370099,7375.0,1398.0,5977.0,242427.33333333334,140146.05484755296,376628.0,97010.0,279618.0,2329.3333333333335,1962.3114771445928,4584.0,1007.0,3577.0,140451.66666666666,83398.38365540022,195882.0,44539.0,151343.0,1818.6666666666667,1235.2061906148924,2677.0,403.0,2274.0,617303.0,355412.3657232538,834100.0,207131.0,626969.0
41,41,40209,303060,229,86958,283,48895,2043,200308,N,191942.0,247744.76395476045,477833.0,40209.0,437624.0,192456.0,116533.44263772767,303060.0,70783.0,232277.0,2021.3333333333333,2172.1474013826814,4437.0,229.0,4208.0,145870.66666666666,93469.66999692091,253644.0,86958.0,166686.0,1958.0,2302.8137136989744,4584.0,283.0,4301.0,91456.0,77520.82331219137,180934.0,44539.0,136395.0,1607.3333333333333,1056.1895347584893,2376.0,403.0,1973.0,406039.0,350444.25886722683,810678.0,200308.0,610370.0
35,38,72250,42809,2026,68017,1947,49980,629,208717,N,56747.666666666664,16045.619661868892,72250.0,40209.0,32041.0,183131.33333333334,131318.58962208626,303060.0,42809.0,260251.0,1217.6666666666667,911.9716735368592,2026.0,229.0,1797.0,83995.0,14721.855827304878,97010.0,68017.0,28993.0,1079.0,834.3332667466058,1947.0,283.0,1664.0,47804.666666666664,2879.711849009176,49980.0,44539.0,5441.0,1025.0,888.8261922333417,2043.0,403.0,1640.0,205385.33333333334,4468.034728294058,208717.0,200308.0,8409.0
35,38,378399,48153,8525,97641,1559,48367,548,218148,N,163619.33333333334,186693.29214070152,378399.0,40209.0,338190.0,131340.66666666666,148737.30757390332,303060.0,42809.0,260251.0,3593.3333333333335,4364.4363133551815,8525.0,229.0,8296.0,84205.33333333333,15002.607251184176,97641.0,68017.0,29624.0,1263.0,870.5951987003274,1947.0,283.0,1664.0,49080.666666666664,822.3723811777222,49980.0,48367.0,1613.0,1073.3333333333333,840.7320223075571,2043.0,548.0,1495.0,209057.66666666666,8924.877608866233,218148.0,200308.0,17840.0
60,47,494989,348342,12289,254672,7358,206018,1802,841097,N,315212.6666666667,218337.92632140958,494989.0,72250.0,422739.0,146434.66666666666,174877.2941931968,348342.0,42809.0,305533.0,7613.333333333333,5191.882542328259,12289.0,2026.0,10263.0,140110.0,100313.18072416986,254672.0,68017.0,186655.0,3621.3333333333335,3241.858160582198,7358.0,1559.0,5799.0,101455.0,90557.80567681615,206018.0,48367.0,157651.0,993.0,701.7841548510635,1802.0,548.0,1254.0,422654.0,362412.94696381903,841097.0,208717.0,632380.0
84,57,707739,277378,24065,281074,13810,198199,1292,866317,N,527042.3333333334,166993.32631375795,707739.0,378399.0,329340.0,224624.33333333334,156893.50190601868,348342.0,48153.0,300189.0,14959.666666666666,8106.9257634033,24065.0,8525.0,15540.0,211129.0,99166.07791477881,281074.0,97641.0,183433.0,7575.666666666667,6128.399818332138,13810.0,1559.0,12251.0,150861.33333333334,88848.75049393397,206018.0,48367.0,157651.0,1214.0,630.6282581680123,1802.0,548.0,1254.0,641854.0,367156.76886992005,866317.0,218148.0,648169.0
70,41,380068,448222,51238,177482,5447,211648,3475,843520,N,527598.6666666666,166251.6581280717,707739.0,380068.0,327671.0,357980.6666666667,85828.87629075561,448222.0,277378.0,170844.0,29197.333333333332,19975.27933054581,51238.0,12289.0,38949.0,237742.66666666666,53831.00743375811,281074.0,177482.0,103592.0,8871.666666666666,4382.160692322154,13810.0,5447.0,8363.0,205288.33333333334,6754.125430678237,211648.0,198199.0,13449.0,2189.6666666666665,1141.9659948235558,3475.0,1292.0,2183.0,850311.3333333334,13914.15668782129,866317.0,841097.0,25220.0
47,34,173840,718010,11244,362132,4648,173874,4399,848338,N,420549.0,269241.65552714886,707739.0,173840.0,533899.0,481203.3333333333,222159.77610119653,718010.0,277378.0,440632.0,28849.0,20421.679681162306,51238.0,11244.0,39994.0,273562.6666666667,92553.88009874751,362132.0,177482.0,184650.0,7968.333333333333,5074.781013337757,13810.0,4648.0,9162.0,194573.66666666666,19146.175867084632,211648.0,173874.0,37774.0,3055.3333333333335,1595.4473771746132,4399.0,1292.0,3107.0,852725.0,12014.99600498928,866317.0,843520.0,22797.0
43,47,619666,179024,22152,423147,10604,172359,1996,871530,N,391191.3333333333,223121.04781336346,619666.0,173840.0,445826.0,448418.6666666667,269493.0538201937,718010.0,179024.0,538986.0,28211.333333333332,20674.057398907717,51238.0,11244.0,39994.0,320920.3333333333,127912.56450534225,423147.0,177482.0,245665.0,6899.666666666667,3232.8260598636284,10604.0,4648.0,5956.0,185960.33333333334,22259.064902491617,211648.0,172359.0,39289.0,3290.0,1212.1348934834023,4399.0,1996.0,2403.0,854462.6666666666,14975.769807700777,871530.0,843520.0,28010.0
43,47,165382,24640,1517,77480,1203,49405,1000,215963,N,319629.3333333333,259873.78753797626,619666.0,165382.0,454284.0,307224.6666666667,364028.91015046305,718010.0,24640.0,693370.0,11637.666666666666,10323.131130298225,22152.0,1517.0,20635.0,287586.3333333333,184497.1843588225,423147.0,77480.0,345667.0,5485.0,4756.062131637902,10604.0,1203.0,9401.0,131879.33333333334,71428.88456593268,173874.0,49405.0,124469.0,2465.0,1747.3611532822913,4399.0,1000.0,3399.0,645277.0,371977.6205136539,871530.0,215963.0,655567.0
